LOG_ID:001 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:806 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:807 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:808 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:809 | USER:guest | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:810 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:811 | USER:root | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:812 | USER:student_22 | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:813 | USER:student_22 | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:814 | USER:guest | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:815 | USER:admin | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:816 | USER:student_22 | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:817 | USER:dr_ozhan | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:818 | USER:root | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:819 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:820 | USER:analyst_beta | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:821 | USER:root | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:822 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:823 | USER:root | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:824 | USER:root | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:825 | USER:dr_ozhan | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:826 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:827 | USER:guest | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:828 | USER:root | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:829 | USER:guest | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:830 | USER:student_22 | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:831 | USER:admin | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:832 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:833 | USER:analyst_beta | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:834 | USER:analyst_beta | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:835 | USER:admin | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:836 | USER:root | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:837 | USER:analyst_beta | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:838 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:839 | USER:analyst_beta | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:840 | USER:guest | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:841 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:842 | USER:guest | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:843 | USER:guest | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:844 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:845 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:846 | USER:student_22 | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:847 | USER:guest | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:848 | USER:guest | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:849 | USER:admin | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:850 | USER:dr_ozhan | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:851 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:852 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:853 | USER:guest | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:854 | USER:dr_ozhan | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:855 | USER:analyst_beta | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:856 | USER:dr_ozhan | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:857 | USER:root | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:858 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:859 | USER:dr_ozhan | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:860 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:861 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:862 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:863 | USER:student_22 | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:864 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:865 | USER:root | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:866 | USER:student_22 | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:867 | USER:root | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:868 | USER:student_22 | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:869 | USER:root | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:870 | USER:guest | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:871 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:872 | USER:admin | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:873 | USER:admin | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:874 | USER:guest | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:875 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:876 | USER:dr_ozhan | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:877 | USER:root | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:878 | USER:guest | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:879 | USER:dr_ozhan | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:880 | USER:analyst_beta | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:881 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:882 | USER:root | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:883 | USER:analyst_beta | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:884 | USER:admin | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:885 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:886 | USER:dr_ozhan | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:887 | USER:student_22 | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:888 | USER:admin | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:889 | USER:analyst_beta | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:890 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:891 | USER:analyst_beta | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:892 | USER:student_22 | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:893 | USER:root | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:894 | USER:admin | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:895 | USER:dr_ozhan | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:896 | USER:student_22 | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:897 | USER:root | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:898 | USER:guest | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:899 | USER:guest | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:900 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:901 | USER:dr_ozhan | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:902 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:903 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:904 | USER:guest | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:905 | USER:student_22 | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:906 | USER:admin | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:907 | USER:student_22 | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:908 | USER:guest | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:909 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:910 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:911 | USER:admin | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:912 | USER:analyst_beta | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:913 | USER:analyst_beta | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:914 | USER:dr_ozhan | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:915 | USER:student_22 | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:916 | USER:admin | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:917 | USER:admin | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:918 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:919 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:920 | USER:student_22 | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:921 | USER:root | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:922 | USER:student_22 | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:923 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:924 | USER:dr_ozhan | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:925 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:926 | USER:dr_ozhan | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:927 | USER:root | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:928 | USER:guest | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:929 | USER:analyst_beta | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:930 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:931 | USER:student_22 | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:932 | USER:admin | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:933 | USER:analyst_beta | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:934 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:935 | USER:student_22 | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:936 | USER:root | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:937 | USER:student_22 | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:938 | USER:student_22 | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:939 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:940 | USER:student_22 | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:941 | USER:analyst_beta | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:942 | USER:root | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:943 | USER:guest | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:944 | USER:dr_ozhan | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:945 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:946 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:947 | USER:admin | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:948 | USER:root | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:949 | USER:guest | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:950 | USER:analyst_beta | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:951 | USER:dr_ozhan | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:952 | USER:root | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:953 | USER:student_22 | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:954 | USER:guest | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:955 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:956 | USER:student_22 | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:957 | USER:root | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:958 | USER:root | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:959 | USER:admin | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:960 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:961 | USER:dr_ozhan | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:962 | USER:dr_ozhan | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:963 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:964 | USER:student_22 | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:965 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:966 | USER:admin | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:967 | USER:root | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:968 | USER:student_22 | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:969 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:970 | USER:guest | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:971 | USER:student_22 | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:972 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:973 | USER:dr_ozhan | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:974 | USER:dr_ozhan | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:975 | USER:student_22 | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:976 | USER:guest | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:977 | USER:guest | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:978 | USER:student_22 | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:979 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:980 | USER:student_22 | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:981 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:982 | USER:dr_ozhan | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:983 | USER:dr_ozhan | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:984 | USER:dr_ozhan | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:985 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:986 | USER:dr_ozhan | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:987 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:988 | USER:guest | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:989 | USER:student_22 | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:990 | USER:guest | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:991 | USER:analyst_beta | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:992 | USER:analyst_beta | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:993 | USER:admin | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:994 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:995 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:996 | USER:dr_ozhan | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:997 | USER:student_22 | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:998 | USER:root | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:999 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1000 | USER:student_22 | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1001 | USER:analyst_beta | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1002 | USER:analyst_beta | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1003 | USER:guest | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1004 | USER:admin | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1005 | USER:root | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1006 | USER:dr_ozhan | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1007 | USER:guest | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1008 | USER:student_22 | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1009 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1010 | USER:guest | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1011 | USER:guest | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1012 | USER:root | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1013 | USER:dr_ozhan | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1014 | USER:analyst_beta | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1015 | USER:admin | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1016 | USER:dr_ozhan | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1017 | USER:guest | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1018 | USER:dr_ozhan | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1019 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1020 | USER:dr_ozhan | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1021 | USER:root | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1022 | USER:student_22 | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1023 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1024 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1025 | USER:admin | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1026 | USER:dr_ozhan | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1027 | USER:admin | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1028 | USER:student_22 | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1029 | USER:guest | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1030 | USER:analyst_beta | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1031 | USER:analyst_beta | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1032 | USER:dr_ozhan | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1033 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1034 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1035 | USER:root | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1036 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1037 | USER:guest | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1038 | USER:dr_ozhan | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1039 | USER:root | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1040 | USER:analyst_beta | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1041 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1042 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1043 | USER:root | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1044 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1045 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1046 | USER:analyst_beta | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1047 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1048 | USER:student_22 | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1049 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1050 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1051 | USER:guest | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1052 | USER:dr_ozhan | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1053 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1054 | USER:dr_ozhan | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1055 | USER:student_22 | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1056 | USER:dr_ozhan | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1057 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1058 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1059 | USER:admin | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1060 | USER:analyst_beta | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1061 | USER:student_22 | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1062 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1063 | USER:admin | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1064 | USER:student_22 | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1065 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1066 | USER:guest | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1067 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1068 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1069 | USER:root | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1070 | USER:dr_ozhan | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1071 | USER:student_22 | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1072 | USER:dr_ozhan | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
