--- SALES REPORT V2.1 ---
DATE: 2026-03-13 | OPERATOR: ADMIN
ID:001 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:73
ID:899 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:2 | PRICE:99
ID:900 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:4 | PRICE:48
ID:901 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:10 | PRICE:119
ID:902 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:1 | PRICE:113
ID:903 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:7 | PRICE:117
ID:904 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:6 | PRICE:30
ID:905 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:10 | PRICE:31
ID:906 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:6 | PRICE:149
ID:907 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:5 | PRICE:138
ID:908 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:10 | PRICE:102
ID:909 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:5 | PRICE:109
ID:910 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:2 | PRICE:35
ID:911 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:10 | PRICE:106
ID:912 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:9 | PRICE:28
ID:913 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:4 | PRICE:54
ID:914 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:10 | PRICE:99
ID:915 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:4 | PRICE:102
ID:916 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:103
ID:917 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:2 | PRICE:67
ID:918 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:5 | PRICE:64
ID:919 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:135
ID:920 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:1 | PRICE:35
ID:921 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:4 | PRICE:103
ID:922 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:6 | PRICE:35
ID:923 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:7 | PRICE:56
ID:924 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:1 | PRICE:76
ID:925 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:7 | PRICE:75
ID:926 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:3 | PRICE:100
ID:927 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:6 | PRICE:131
ID:928 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:3 | PRICE:144
ID:929 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:8 | PRICE:120
ID:930 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:6 | PRICE:109
ID:931 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:10 | PRICE:23
ID:932 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:6 | PRICE:23
ID:933 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:7 | PRICE:136
ID:934 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:6 | PRICE:67
ID:935 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:10 | PRICE:120
ID:936 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:2 | PRICE:56
ID:937 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:3 | PRICE:48
ID:938 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:4 | PRICE:111
ID:939 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:10 | PRICE:118
ID:940 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:3 | PRICE:120
ID:941 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:5 | PRICE:58
ID:942 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:1 | PRICE:130
ID:943 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:2 | PRICE:59
ID:944 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:7 | PRICE:75
ID:945 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:4 | PRICE:71
ID:946 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:9 | PRICE:30
ID:947 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:3 | PRICE:141
ID:948 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:7 | PRICE:75
ID:949 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:5 | PRICE:109
ID:950 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:10 | PRICE:86
ID:951 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:4 | PRICE:106
ID:952 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:3 | PRICE:97
ID:953 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:2 | PRICE:143
ID:954 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:8 | PRICE:76
ID:955 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:8 | PRICE:20
ID:956 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:8 | PRICE:47
ID:957 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:5 | PRICE:136
ID:958 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:6 | PRICE:28
ID:959 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:2 | PRICE:141
ID:960 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:1 | PRICE:48
ID:961 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:9 | PRICE:52
ID:962 | BRANCH:BRANCH_B | ITEM:PRO_Screwdriver | QTY:3 | PRICE:121
ID:963 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:2 | PRICE:103
ID:964 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:6 | PRICE:111
ID:965 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:3 | PRICE:26
ID:966 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:3 | PRICE:102
ID:967 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:4 | PRICE:71
ID:968 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:2 | PRICE:120
ID:969 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:3 | PRICE:121
ID:970 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:9 | PRICE:101
ID:971 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:9 | PRICE:33
ID:972 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:9 | PRICE:112
ID:973 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:4 | PRICE:145
ID:974 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:10 | PRICE:21
ID:975 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:2 | PRICE:96
ID:976 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:10 | PRICE:143
ID:977 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:5 | PRICE:59
ID:978 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:6 | PRICE:42
ID:979 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:2 | PRICE:33
ID:980 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:7 | PRICE:71
ID:981 | BRANCH:BRANCH_C | ITEM:Hammer | QTY:3 | PRICE:145
ID:982 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:4 | PRICE:80
ID:983 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:6 | PRICE:104
ID:984 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:3 | PRICE:97
ID:985 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:2 | PRICE:60
ID:986 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:8 | PRICE:58
ID:987 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:10 | PRICE:87
ID:988 | BRANCH:BRANCH_B | ITEM:Hammer | QTY:4 | PRICE:34
ID:989 | BRANCH:BRANCH_B | ITEM:Wrench | QTY:3 | PRICE:49
ID:990 | BRANCH:BRANCH_C | ITEM:PRO_Drill | QTY:10 | PRICE:93
ID:991 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:7 | PRICE:25
ID:992 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:7 | PRICE:23
ID:993 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:9 | PRICE:79
ID:994 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:5 | PRICE:128
ID:995 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:4 | PRICE:125
ID:996 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:4 | PRICE:107
ID:997 | BRANCH:BRANCH_B | ITEM:PRO_Drill | QTY:3 | PRICE:107
ID:998 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:8 | PRICE:143
ID:999 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:6 | PRICE:144
ID:1000 | BRANCH:BRANCH_A | ITEM:Wrench | QTY:8 | PRICE:52
ID:1001 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:3 | PRICE:82
ID:1002 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:5 | PRICE:28
ID:1003 | BRANCH:BRANCH_C | ITEM:PRO_Screwdriver | QTY:5 | PRICE:50
ID:1004 | BRANCH:BRANCH_B | ITEM:PRO_Saw | QTY:6 | PRICE:31
ID:1005 | BRANCH:BRANCH_A | ITEM:PRO_Saw | QTY:8 | PRICE:133
ID:1006 | BRANCH:BRANCH_C | ITEM:PRO_Saw | QTY:2 | PRICE:122
ID:1007 | BRANCH:BRANCH_C | ITEM:Wrench | QTY:1 | PRICE:88
ID:1008 | BRANCH:BRANCH_A | ITEM:PRO_Screwdriver | QTY:10 | PRICE:121
ID:1009 | BRANCH:BRANCH_A | ITEM:Hammer | QTY:6 | PRICE:122
--- TOTAL CALCULATED ---
